Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-07-01 00:00:00-04:00,99.4000015258789,99.73999786376953,96.94999694824219,97.98999786376953,97.54000091552734,42220100,0.0,0.0,2024-09-20,10y,1wk
2024-07-08 00:00:00-04:00,97.69000244140625,98.29000091552734,96.1500015258789,97.12999725341797,96.68394470214844,38861400,0.45,0.0,2024-09-20,10y,1wk
2024-07-15 00:00:00-04:00,97.33000183105469,98.72000122070312,95.44000244140625,95.73999786376953,95.73999786376953,44459700,0.0,0.0,2024-09-20,10y,1wk
2024-07-22 00:00:00-04:00,95.11000061035156,95.16000366210938,89.20999908447266,89.93000030517578,89.93000030517578,69747400,0.0,0.0,2024-09-20,10y,1wk
2024-07-29 00:00:00-04:00,90.38999938964844,94.83999633789062,89.0,89.56999969482422,89.56999969482422,57859900,0.0,0.0,2024-09-20,10y,1wk
2024-08-05 00:00:00-04:00,86.88999938964844,91.91000366210938,83.91000366210938,86.20999908447266,86.20999908447266,109301500,0.0,0.0,2024-09-20,10y,1wk
2024-08-12 00:00:00-04:00,85.86000061035156,89.66999816894531,85.30999755859375,89.30000305175781,89.30000305175781,58523600,0.0,0.0,2024-09-20,10y,1wk
2024-08-19 00:00:00-04:00,89.41000366210938,91.37999725341797,89.30999755859375,90.55999755859375,90.55999755859375,41206800,0.0,0.0,2024-09-20,10y,1wk
2024-08-26 00:00:00-04:00,90.91999816894531,91.80000305175781,88.76000213623047,90.37999725341797,90.37999725341797,38436300,0.0,0.0,2024-09-20,10y,1wk
2024-09-02 00:00:00-04:00,89.61000061035156,90.48999786376953,87.72000122070312,87.94000244140625,87.94000244140625,28808300,0.0,0.0,2024-09-20,10y,1wk
2024-09-09 00:00:00-04:00,88.22000122070312,90.72000122070312,86.58999633789062,90.55000305175781,90.55000305175781,40653400,0.0,0.0,2024-09-20,10y,1wk
2024-09-16 00:00:00-04:00,91.0999984741211,95.29000091552734,90.94999694824219,93.54499816894531,93.54499816894531,43165686,0.0,0.0,2024-09-20,10y,1wk
